reference_image_origin;query_image_origin;num_initial_matches;num_final_matches;initial_cost;final_cost;track_pickle_path
../robotcar_dataset/overcast-reference/rear/1417178638237818.jpg;../robotcar_dataset/night-rain/rear/1418841889336964.jpg;523;64;0.4657960915322725;0.4519148135198038;results/subset/query_90_track.p
../robotcar_dataset/overcast-reference/rear/1417177301153296.jpg;../robotcar_dataset/night-rain/rear/1418840932329910.jpg;599;92;0.41444572957852516;0.401784424082027;results/subset/query_91_track.p
../robotcar_dataset/overcast-reference/rear/1417177579114100.jpg;../robotcar_dataset/night-rain/rear/1418841247041073.jpg;609;255;0.3369341457851074;0.32517405064776306;results/subset/query_92_track.p
../robotcar_dataset/overcast-reference/rear/1417176967473155.jpg;../robotcar_dataset/night-rain/rear/1418840676986470.jpg;773;75;0.43692094328137093;0.43310778173258074;results/subset/query_93_track.p
../robotcar_dataset/overcast-reference/rear/1417177821170996.jpg;../robotcar_dataset/night-rain/rear/1418841346403822.jpg;534;121;0.3735862628887557;0.3676578976211395;results/subset/query_94_track.p
../robotcar_dataset/overcast-reference/rear/1417176908208780.jpg;../robotcar_dataset/night-rain/rear/1418840625492840.jpg;750;176;0.3916010991687627;0.37867452278717695;results/subset/query_95_track.p
../robotcar_dataset/overcast-reference/rear/1417177425681231.jpg;../robotcar_dataset/night-rain/rear/1418841098684374.jpg;783;84;0.4200162186003938;0.41870546991481755;results/subset/query_96_track.p
../robotcar_dataset/overcast-reference/rear/1417177273339096.jpg;../robotcar_dataset/night-rain/rear/1418840909207766.jpg;381;73;0.4038117940093861;0.39908381362313416;results/subset/query_97_track.p
../robotcar_dataset/overcast-reference/rear/1417178269198821.jpg;../robotcar_dataset/night-rain/rear/1418841662114930.jpg;362;90;0.4064514998471572;0.4043444793659783;results/subset/query_98_track.p
../robotcar_dataset/overcast-reference/rear/1417177579568660.jpg;../robotcar_dataset/night-rain/rear/1418841247416026.jpg;599;247;0.33148441706335235;0.32667748874831154;results/subset/query_99_track.p
