reference_image_origin;query_image_origin;num_initial_matches;num_final_matches;initial_cost;final_cost;track_pickle_path
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178640419388.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418237138083018.jpg;722;66;0.4515689640097626;0.444233951825586;../Results/query_52_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177425681231.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418237347598512.jpg;783;84;0.4422717821814521;0.43298895187470215;../Results/query_53_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177129632128.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235694745291.jpg;626;140;0.3954890283667707;0.38707061199038084;../Results/query_54_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177506033525.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236164768328.jpg;548;129;0.3752297575838583;0.36896251193962576;../Results/query_55_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178379637791.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236874484419.jpg;556;166;0.34071561791490634;0.32564575454603545;../Results/query_56_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177426135663.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418237348143809.jpg;882;88;0.42403570554764747;0.41957582172266067;../Results/query_57_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176953929694.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235515680362.jpg;670;116;0.39240130175950594;0.3827355479287061;../Results/query_58_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178698774813.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418237183894580.jpg;520;153;0.3358158075604591;0.3330623378224052;../Results/query_59_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176799315182.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235392880066.jpg;580;74;0.436776280679377;0.436776280679377;../Results/query_60_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176981562165.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235541222160.jpg;612;120;0.42439595690865206;0.41943763349709395;../Results/query_61_track.p
