;reference_image_origin;query_image_origin;num_initial_matches;num_final_matches;initial_cost;final_cost;track_pickle_path
3520;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05020_c0_1303398915781797us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05018_c0_1289590075733422us.jpg;508;144;0.7020927596315263;0.7006168431033171;
3521;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_04991_c1_1303398913181824us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05845_c1_1288792836424373us.jpg;469;56;0.6301616978365411;0.622948742026557;
3522;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_04974_c0_1303398911648398us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05195_c0_1299250990380446us.jpg;400;65;0.6397898618861244;0.6346286995055156;
3523;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05138_c0_1303398926648505us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05142_c0_1288106687010679us.jpg;497;202;0.7461560188550245;0.7451093971951801;
3524;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05109_c1_1303398923981885us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05111_c1_1285950113593189us.jpg;326;100;0.7340317801160794;0.7340317801160794;
3525;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05064_c0_1303398919915068us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05607_c0_1292959425529556us.jpg;450;124;0.6862112328915347;0.684004684819469;
3526;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05138_c0_1303398926648505us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_04756_c0_1284563666164196us.jpg;462;113;0.7321349411662765;0.7321349411662765;
3527;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05176_c0_1303398930048499us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05436_c0_1299251011513809us.jpg;463;266;0.7040363390123132;0.6997924752425408;
3528;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05092_c1_1303398922515267us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_04703_c1_1284563661565035us.jpg;560;100;0.6913674713225239;0.6840227742738431;
3529;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05126_c0_1303398925581878us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05137_c0_1289590086131591us.jpg;520;69;0.7277400414891946;0.722358697870417;
3530;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05147_c1_1303398927448530us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05403_c1_1299251008580585us.jpg;505;243;0.6532289450849319;0.6530228916692348;
3531;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05046_c0_1303398918048434us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05041_c0_1288106677945331us.jpg;389;54;0.6326894577505763;0.6312344799942905;
3532;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05170_c0_1303398929515122us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_06044_c0_1288792853687831us.jpg;637;307;0.6604314164429671;0.6603536008432466;
3533;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_04961_c0_1303398910448391us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05187_c0_1299250989713694us.jpg;379;41;0.7275116514865997;0.7275116514865997;
3534;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05056_c1_1303398918981863us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05286_c1_1299250998380530us.jpg;679;330;0.7254409188928219;0.7248839248181972;
3535;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05021_c0_1303398915848422us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05561_c0_1292959421729508us.jpg;493;121;0.6598666849337658;0.6587247291936954;
3536;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05062_c1_1303398919715152us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05056_c1_1288106679278455us.jpg;545;219;0.7256397551097964;0.7256362055281054;
3537;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_04974_c1_1303398911648441us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_04578_c1_1311875095983098us.jpg;219;42;0.6899808592770983;0.6899808592770983;
3538;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_04991_c0_1303398913181783us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05030_c0_1290445088188266us.jpg;613;54;0.7754672693062267;0.7754672693062267;
3539;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05085_c1_1303398921848525us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05079_c1_1288106681278156us.jpg;415;52;0.6781327984582558;0.6768578098095872;
3540;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05167_c0_1303398929248497us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05707_c0_1292959433929660us.jpg;550;245;0.685749324171931;0.685564933800755;
3541;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_04966_c1_1303398910915066us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_04967_c1_1285950101062017us.jpg;284;45;0.6867599060511392;0.6858297629043011;
3542;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05117_c0_1303398924781851us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_07127_c0_1283348387643160us.jpg;575;171;0.7154611565503509;0.7154611565503509;
3543;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05042_c0_1303398917715057us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05581_c0_1292959423396162us.jpg;411;142;0.6809185021230971;0.6707088570485175;
3544;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05153_c0_1303398927981891us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05411_c0_1299251009313817us.jpg;578;371;0.7199326038124046;0.7155938930978347;
3545;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05008_c0_1303398914715041us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05012_c0_1285950104928046us.jpg;571;272;0.6853445473260762;0.685074472767378;
3546;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05018_c1_1303398915581838us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05875_c1_1288792839023901us.jpg;536;71;0.6875084732712321;0.6866907092821171;
3547;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05073_c1_1303398920715118us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05076_c1_1285950110527107us.jpg;371;42;0.7143529169130425;0.7132539238349013;
3548;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05086_c0_1303398921915101us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05946_c0_1288792845289342us.jpg;284;60;0.6861295108292399;0.6861295108292399;
3549;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_04958_c1_1303398909915081us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05174_c1_1299250988580476us.jpg;251;57;0.6313029574328638;0.6290386358528295;
3550;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05098_c1_1303398922981880us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05640_c1_1292959428262912us.jpg;476;185;0.681125878864189;0.6805725602204448;
3551;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_04985_c1_1303398912648447us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_04987_c1_1285950102795109us.jpg;392;123;0.6856197161964234;0.6853776308632408;
3552;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05046_c0_1303398918048434us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05083_c0_1290445093653972us.jpg;392;55;0.6483498463990042;0.6483498463990042;
3553;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05071_c0_1303398920581823us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05068_c0_1288106680278248us.jpg;428;76;0.7376358275807595;0.7360918996149775;
3554;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05153_c0_1303398927981891us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_04764_c0_1284563667563936us.jpg;540;268;0.7224816590600737;0.7224816590600737;
3555;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_04960_c0_1303398910381782us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_03814_c0_1287504142845400us.jpg;425;111;0.7398290308787866;0.7387235699254929;
3556;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05135_c0_1303398926381854us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05392_c0_1299251007647186us.jpg;409;226;0.7177758520224218;0.7176715928145572;
3557;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_04950_c0_1303398909115011us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_04978_c0_1288106672412753us.jpg;380;23;0.7860770242931616;0.7855036356926209;
3558;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05010_c0_1303398914848414us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_03867_c0_1287504147711122us.jpg;555;163;0.6910020841760252;0.6908734323980308;
