;reference_image_origin;query_image_origin;num_initial_matches;num_final_matches;initial_cost;final_cost;track_pickle_path
908;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417178012144110.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418236793314187.jpg;456;38;0.4643970615663067;0.4630821105818925;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_908.p
909;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417178012144110.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418236793405174.jpg;456;44;0.46175724438092786;0.45986394867463215;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_909.p
910;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417178638510531.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418237136810450.jpg;540;32;0.4452350997264717;0.44057317516295513;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_910.p
911;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177440133693.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418237365141375.jpg;841;148;0.432610891931862;0.432610891931862;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_911.p
912;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417178379183355.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418236873120991.jpg;609;158;0.352075870004859;0.34457835359895767;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_912.p
913;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177273066383.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418235914349887.jpg;442;55;0.4412080367952538;0.4412080367952538;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_913.p
914;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417176798588035.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418235392334645.jpg;631;63;0.4461684105983517;0.4416918921815512;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_914.p
915;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177002559198.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418235557583412.jpg;713;207;0.3874659980323966;0.3874659980323966;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_915.p
916;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417176981834751.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418235541767456.jpg;590;78;0.4673016594686219;0.4650958616634367;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_916.p
917;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177426135663.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418236098777852.jpg;886;88;0.4469426877861798;0.4467941715414282;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_917.p
918;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177612745734.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418236302657448.jpg;729;260;0.3512642925561327;0.34343797130494164;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_918.p
